id,title,island,locality,area,price,beds,size,floor,date
,"Flat / Apartment in calle Marineros Cruz del Mar, 3, Centro, Arrecife",Lanzarote,Arrecife,Centro,124000,3,113,Ground floor,2020-09-15
,"Flat / Apartment in calle Filipinas, 7, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,130000,3,130,2,2020-09-15
,"Flat / Apartment in calle Vicente Guerra, 19, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,129000,2,73,Ground floor,2020-09-15
,"Flat / Apartment in avenida de la Mancomunidad, Centro, Arrecife",Lanzarote,Arrecife,Centro,153000,3,100,4,2020-09-15
,"Flat / Apartment in plaza Pedro Alcántara, Centro, Arrecife",Lanzarote,Arrecife,Centro,109500,2,81,,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,96500,2,51,1,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,106500,2,57,1,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,102500,2,54,1,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,104000,2,54,1,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,101000,2,57,Ground floor,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,97500,2,55,Ground floor,2020-09-15
,"Flat / Apartment in calle Párroco San Martín, San Bartolomé",Lanzarote,San Bartolomé,calle Párroco San Martín,100000,2,54,Ground floor,2020-09-15
,"Flat / Apartment in calle Triana, Centro, Arrecife",Lanzarote,Arrecife,Centro,165000,3,92,3,2020-09-15
,"Flat / Apartment in calle Manolo Millares, Centro, Arrecife",Lanzarote,Arrecife,Centro,143000,3,106,1,2020-09-15
,"Flat / Apartment in Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,179950,2,75,Ground floor,2020-09-15
,"Duplex in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,109000,3,91,Ground floor,2020-09-15
,"Flat / Apartment in La Inés, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,139000,3,124,3,2020-09-15
,"Flat / Apartment in Calle Felipe II, 51, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,80000,2,65,,2020-09-15
,"Flat / Apartment in Tías, Tias",Lanzarote,Tias,Tías,105000,3,75,Ground floor,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,99000,3,80,1,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,95000,2,80,1,2020-09-15
,"Penthouse in Calle Francos, NN, Centro, Arrecife",Lanzarote,Arrecife,Centro,120000,2,93,,2020-09-15
,"Flat / Apartment in Calle Francos, NN, Centro, Arrecife",Lanzarote,Arrecife,Centro,80000,2,61,,2020-09-15
,"Penthouse in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,175000,4,94,,2020-09-15
,"Flat / Apartment in Tanza, San Bartolomé",Lanzarote,San Bartolomé,Tanza,105000,2,53,Ground floor,2020-09-15
,"Flat / Apartment in calle Colombia, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,145000,2,67,1,2020-09-15
,"Duplex in calle el Timple, 34, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,198000,2,103,Mezzanine,2020-09-15
,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,96540,2,64,1,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,121603,2,60,3,2020-09-15
,"Flat / Apartment in calle Cribo, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,60000,2,63,1,2020-09-15
,"Flat / Apartment in calle Cribo, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,90500,3,105,Ground floor,2020-09-15
,"Flat / Apartment in avenida Alcalde Ginés de la Hoz, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,150000,3,80,Ground floor,2020-09-15
,"Flat / Apartment in calle Calvo Sotelo, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,119000,4,105,2,2020-09-15
,"Penthouse in Lugar Diseminado Costa de Papagayo, Costa de Papagayo, Yaiza",Lanzarote,Yaiza,Costa de Papagayo,159000,2,60,1,2020-09-15
,"Flat / Apartment in fuente dulce, 5, Haria",Lanzarote,Haria,5,119500,2,65,Ground floor,2020-09-15
,"Flat / Apartment in calle La Sepa, Haria",Lanzarote,Haria,calle La Sepa,199000,3,58,Ground floor,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,126500,2,62,Ground floor,2020-09-15
,"Flat / Apartment in calle de Blas Cabrera Topham, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,110000,2,68,2,2020-09-15
,"Duplex in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,79000,2,70,Ground floor,2020-09-15
,"Flat / Apartment in calle Francisco Fernández Bethencourt, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,101800,2,125,Ground floor,2020-09-15
,"Flat / Apartment in calle Agustín Espinosa, 68, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,82500,2,79,1,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,120000,3,99,2,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,110000,2,70,2,2020-09-15
,"Duplex in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,118000,3,90,Ground floor,2020-09-15
,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,62000,2,53,Ground floor,2020-09-15
,"Flat / Apartment in Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,139950,2,60,Ground floor,2020-09-15
,"Flat / Apartment in calle Timbayba, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,89000,4,88,Ground floor,2020-09-15
,"Flat / Apartment in calle la Inés, Centro, Arrecife",Lanzarote,Arrecife,Centro,119000,3,111,3,2020-09-15
,"Flat / Apartment in calle princesa ico, 3, San Bartolomé",Lanzarote,San Bartolomé,3,199000,3,70,Ground floor,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,120000,2,57,1,2020-09-15
,"Flat / Apartment in calle Camilo Jose Cela, NN, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,135000,3,129,1,2020-09-15
,"Flat / Apartment in calle corbeta, San Bartolomé",Lanzarote,San Bartolomé,calle corbeta,173500,2,64,Ground floor,2020-09-15
,"Duplex in calle Gobernador José García Hernandez, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,199000,3,111,2,2020-09-15
,"Flat / Apartment in calderetas, 92, San Bartolomé",Lanzarote,San Bartolomé,92,115900,2,83,1,2020-09-15
,"Flat / Apartment in calle Peñas del Chache, Centro, Arrecife",Lanzarote,Arrecife,Centro,152250,4,89,Ground floor,2020-09-15
,"Flat / Apartment in calle Guardilama, 3, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,198000,2,80,1,2020-09-15
,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,92000,2,63,Ground floor,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,132000,3,116,4,2020-09-15
,"Flat / Apartment in calle Lebrillo, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,129000,3,113,,2020-09-15
,"Flat / Apartment in Agustín Espinosa, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,82500,2,79,1,2020-09-15
,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,89000,2,69,1,2020-09-15
,"Flat / Apartment in calle Caracas, 28, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,90000,2,57,1,2020-09-15
,"Flat / Apartment in calle Timple, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,195000,2,54,Ground floor,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,165000,4,113,Ground floor,2020-09-15
,"Duplex in Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,200000,3,100,Ground floor,2020-09-15
,"Flat / Apartment in calle los Lirios, Tías, Tias",Lanzarote,Tias,Tías,120750,3,87,1,2020-09-15
,"Flat / Apartment in calle Aires de Lima, 69, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,87000,2,65,Ground floor,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,129000,3,80,2,2020-09-15
,"Flat / Apartment in calle Fernando el Católico, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,69000,2,86,Semi-basement,2020-09-15
,"Flat / Apartment in Playa Blanca, Yaiza",Lanzarote,Yaiza,Playa Blanca,130000,2,77,Semi-basement,2020-09-15
,"Duplex in Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,163500,2,106,Semi-basement,2020-09-15
,"Flat / Apartment in calle San Simon, San Bartolomé",Lanzarote,San Bartolomé,calle San Simon,130000,5,123,1,2020-09-15
,Flat / Apartment in San Bartolomé,Lanzarote,San Bartolomé,calle San Simon,130000,5,123,1,2020-09-15
,"Flat / Apartment in calle la Férmina, 64, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,89000,2,66,1,2020-09-15
,"Flat / Apartment in Urbanización Los lirios, Tías, Tias",Lanzarote,Tias,Tías,114000,3,78,Ground floor,2020-09-15
,"Flat / Apartment in calle Carlos Sáenz Infante, 14, Centro, Arrecife",Lanzarote,Arrecife,Centro,110000,2,72,1,2020-09-15
,"Flat / Apartment in calle Caldera de Bandama, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,168500,3,90,3,2020-09-15
,"Flat / Apartment in calle el Indio, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,96000,2,59,Ground floor,2020-09-15
,"Flat / Apartment in calle Villacampa, Centro, Arrecife",Lanzarote,Arrecife,Centro,145000,3,116,2,2020-09-15
,"Flat / Apartment in avenida Las Palmeras, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,175000,2,74,Ground floor,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,88000,3,86,1,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,123000,3,99,1,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,160000,4,109,1,2020-09-15
,"Flat / Apartment in calle Los Ajaches, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,190000,2,88,Ground floor,2020-09-15
,"Flat / Apartment in avenida Alcalde Antonio Cabrera Barrera, 8, San Bartolomé",Lanzarote,San Bartolomé,8,150000,2,76,1,2020-09-15
,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,105000,2,71,Ground floor,2020-09-15
,"Flat / Apartment in calle la Rosa, 29, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,120000,3,94,1,2020-09-15
,"Flat / Apartment in calle Mastil, San Bartolomé",Lanzarote,San Bartolomé,calle Mastil,185000,2,66,Ground floor,2020-09-15
,"Duplex in Yaiza - Uga, Yaiza",Lanzarote,Yaiza,Yaiza - Uga,185000,3,124,Ground floor,2020-09-15
,"Flat / Apartment in calle Málaga, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,140000,3,118,Ground floor,2020-09-15
,"Flat / Apartment in calle León y Castillo, 106, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,119000,2,82,2,2020-09-15
,"Flat / Apartment in calle Góngora, 10, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,170000,5,170,1,2020-09-15
,"Penthouse in calle norte, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,118500,2,70,2,2020-09-15
,"Flat / Apartment in calle peru, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,160000,3,92,1,2020-09-15
,"Flat / Apartment in calle Manolo Millares, 54, Centro, Arrecife",Lanzarote,Arrecife,Centro,90000,2,65,1,2020-09-15
,"Flat / Apartment in calle León y Castillo, 10, Centro, Arrecife",Lanzarote,Arrecife,Centro,200000,3,110,3,2020-09-15
,"Flat / Apartment in calle Tajaraste, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,84000,2,68,Ground floor,2020-09-15
,"Flat / Apartment in calle José Ortega y Gasset, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,138000,3,85,,2020-09-15
,"Flat / Apartment in calle la Niña, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,100000,3,72,,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,107000,3,84,Ground floor,2020-09-15
,"Duplex in Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,140000,2,90,Ground floor,2020-09-15
,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,90000,2,63,1,2020-09-15
,"Flat / Apartment in Villa de Teguise, Teguise",Lanzarote,Teguise,Villa de Teguise,142500,3,89,Ground floor,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,139000,3,62,3,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,137000,4,102,1,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,170000,4,133,1,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,88000,3,86,1,2020-09-15
,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,77000,2,56,1,2020-09-15
,"Flat / Apartment in calle manguia, 6, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,198000,2,66,1,2020-09-15
,"Flat / Apartment in Playa Blanca, Yaiza",Lanzarote,Yaiza,Playa Blanca,158000,2,70,1,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,110000,3,70,1,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,89500,3,90,2,2020-09-15
,"Flat / Apartment in Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,139000,2,80,1,2020-09-15
,"Duplex in Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,189000,3,80,Ground floor,2020-09-15
,Flat / Apartment in Haria,Lanzarote,Haria,Montaña Roja,189000,3,80,Ground floor,2020-09-15
,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,147000,3,282,1,2020-09-15
,"Flat / Apartment in calle Guágaro, 6, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,123000,2,80,3,2020-09-15
,"Duplex in Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,150000,2,90,,2020-09-15
,"Flat / Apartment in calle Nicaragua, 3, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,88000,3,86,1,2020-09-15
,"Flat / Apartment in SALTONA, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,78000,2,78,1,2020-09-15
,"Flat / Apartment in calle Panamá, 28, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,159000,2,80,Ground floor,2020-09-15
,"Flat / Apartment in calle el Cid Campeador, 21, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,95000,2,72,Ground floor,2020-09-15
,"Flat / Apartment in calle Blas Cabrera Topham, 60, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,110000,2,69,2,2020-09-15
,"Penthouse in calle Agrupación Folklórica Arrecife, 1, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,179000,4,176,2,2020-09-15
,"Duplex in calle José Pereyra Galviaty, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,115000,4,166,2,2020-09-15
,"Flat / Apartment in calle Triana, 99, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,193000,3,95,3,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,107700,2,52,1,2020-09-15
,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,95000,2,75,Ground floor,2020-09-15
,"Flat / Apartment in Las Coloradas, Yaiza",Lanzarote,Yaiza,Las Coloradas,119000,2,80,Ground floor,2020-09-15
,Flat / Apartment in San Bartolomé,Lanzarote,San Bartolomé,Las Coloradas,119000,2,80,Ground floor,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,132000,3,105,1,2020-09-15
,"Flat / Apartment in Costa de Papagayo, Yaiza",Lanzarote,Yaiza,Costa de Papagayo,180000,2,67,1,2020-09-15
,"Flat / Apartment in Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,185000,2,65,1,2020-09-15
,"Duplex in Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,200000,3,104,Ground floor,2020-09-15
,"Flat / Apartment in calle padre Claret, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,110000,3,84,1,2020-09-15
,"Flat / Apartment in avenida central, Tías, Tias",Lanzarote,Tias,Tías,135000,2,70,Ground floor,2020-09-15
,"Flat / Apartment in calle Cribo, 33, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,85000,2,65,Ground floor,2020-09-15
,Flat / Apartment in Haria,Lanzarote,Haria,Argana-Maneje,85000,2,65,Ground floor,2020-09-15
,"Flat / Apartment in calle Doctor Barraquer, 3, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,149000,3,100,1,2020-09-15
,"Flat / Apartment in calle la Niña, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,135600,2,99,,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,120000,2,65,1,2020-09-15
,Flat / Apartment in San Bartolomé,Lanzarote,San Bartolomé,Valterra-La Vega-Las Salinas,120000,2,65,1,2020-09-15
,"Flat / Apartment in calle Fuencaliente, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,83100,3,78,,2020-09-15
,"Flat / Apartment in calle Puerto Rico, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,120000,3,99,2,2020-09-15
,"Flat / Apartment in calle Monterrey, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,197800,4,196,,2020-09-15
,"Flat / Apartment in calle Fernando el Católico, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,90100,2,63,,2020-09-15
,"Flat / Apartment in Costa Teguise, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,159000,2,80,Ground floor,2020-09-15
,"Duplex in Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,185000,2,75,Ground floor,2020-09-15
,"Flat / Apartment in calle Princesa Ico, NN, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,177600,2,72,,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,94815,2,80,2,2020-09-15
,"Flat / Apartment in calle Triana, 72, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,120000,3,90,2,2020-09-15
,"Penthouse in calle Almud, San Bartolomé",Lanzarote,San Bartolomé,calle Almud,140000,2,75,2,2020-09-15
,"Flat / Apartment in Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,149950,2,55,Ground floor,2020-09-15
,"Flat / Apartment in Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,153000,2,89,2,2020-09-15
,"Flat / Apartment in Tías, Tias",Lanzarote,Tias,Tías,100000,3,87,1,2020-09-15
,"Flat / Apartment in calle los Afrechos, 21, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,90000,2,90,-1,2020-09-15
,"Flat / Apartment in avenida de la Mancomunidad, 10, Centro, Arrecife",Lanzarote,Arrecife,Centro,168000,3,100,4,2020-09-15
,"Flat / Apartment in avenida Juan Carlos I, 10, Puerto del Carmen, Tias",Lanzarote,Tias,Puerto del Carmen,180000,3,100,Ground floor,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,101800,2,125,Ground floor,2020-09-15
,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,105600,3,89,Ground floor,2020-09-15
,"Flat / Apartment in calle Periodista Viera, 1, Centro, Arrecife",Lanzarote,Arrecife,Centro,100000,3,84,2,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,149000,3,100,1,2020-09-15
,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,123000,3,99,1,2020-09-15
,"Flat / Apartment in calle Apolo, 15, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,95000,2,87,2,2020-09-15
,"Duplex in calle Panama, 2, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,175000,2,120,1,2020-09-15
,"Flat / Apartment in Centro, Arrecife",Lanzarote,Arrecife,Centro,110000,2,65,1,2020-09-15
,"Penthouse in avenida de las Palmeras, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,155000,2,80,2,2020-09-15
,"Flat / Apartment in calle la Cuesta, Yaiza - Uga, Yaiza",Lanzarote,Yaiza,Yaiza - Uga,135000,2,60,Ground floor,2020-09-15
,"Flat / Apartment in calle la Cuesta, Yaiza - Uga, Yaiza",Lanzarote,Yaiza,Yaiza - Uga,135000,2,65,Ground floor,2020-09-15
,"Flat / Apartment in calle de Vicente Vilas González, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,Valterra-La Vega-Las Salinas,123000,2,82,2,2020-09-15
,"Duplex in calle el Antonio, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,156000,3,102,2,2020-09-15
,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,103000,3,79,1,2020-09-15
,"Flat / Apartment in EL ANTONIO, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,128750,2,80,1,2020-09-15
,"Flat / Apartment in calle Los Crotos, 11, Costa Teguise, Teguise",Lanzarote,Teguise,Costa Teguise,195000,3,98,1,2020-09-15
,"Flat / Apartment in Vicente Guerra, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,101300,3,82,2,2020-09-15
,"Flat / Apartment in calle el Antonio, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,115100,3,76,,2020-09-15
,"Flat / Apartment in calle Monterrey, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,79600,2,61,,2020-09-15
,"Flat / Apartment in Cl India, Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,98390,2,57,Ground floor,2020-09-15
,"Flat / Apartment in calle Pamplona, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,103000,2,71,Ground floor,2020-09-15
,"Flat / Apartment in calle Alemania, Montaña Roja, Yaiza",Lanzarote,Yaiza,Montaña Roja,137090,2,97,,2020-09-15
,"Flat / Apartment in calle Peñas del Chache, 10, Centro, Arrecife",Lanzarote,Arrecife,Centro,132700,3,102,1,2020-09-15
,"Flat / Apartment in calle Saltona, 40, Argana-Maneje, Arrecife",Lanzarote,Arrecife,Argana-Maneje,78000,2,62,1,2020-09-15
,"Flat / Apartment in plaza León y Castillo, Haria",Lanzarote,Haria,plaza León y Castillo,171000,2,95,Ground floor,2020-09-15
,"Flat / Apartment in calle Blasco Ibáñez, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,Altavista-Titerroy-San Francisco Javier,94000,3,131,,2020-09-15
,"Flat / Apartment in calle Peñas del Chache, Centro, Arrecife",Lanzarote,Arrecife,Centro,132700,3,102,,2020-09-15
