dateRep,cases,deaths,country
14/09/2020,2847,62,Puerto Rico
07/09/2020,1685,43,Puerto Rico
31/08/2020,2952,44,Puerto Rico
24/08/2020,3890,55,Puerto Rico
17/08/2020,3885,56,Puerto Rico
10/08/2020,3710,49,Puerto Rico
03/08/2020,3268,29,Puerto Rico
27/07/2020,3080,23,Puerto Rico
20/07/2020,2242,11,Puerto Rico
13/07/2020,1905,12,Puerto Rico
06/07/2020,727,2,Puerto Rico
29/06/2020,664,4,Puerto Rico
22/06/2020,714,2,Puerto Rico
15/06/2020,826,5,Puerto Rico
08/06/2020,1209,6,Puerto Rico
01/06/2020,587,9,Puerto Rico
25/05/2020,543,4,Puerto Rico
18/05/2020,448,12,Puerto Rico
11/05/2020,390,14,Puerto Rico
04/05/2020,437,13,Puerto Rico
27/04/2020,158,22,Puerto Rico
20/04/2020,316,18,Puerto Rico
13/04/2020,422,24,Puerto Rico
06/04/2020,348,15,Puerto Rico
30/03/2020,127,5,Puerto Rico
08/02/2021,2763,2,Qatar
01/02/2021,2316,0,Qatar
25/01/2021,1515,0,Qatar
18/01/2021,1436,2,Qatar
11/01/2021,1424,1,Qatar
04/01/2021,1582,1,Qatar
28/12/2020,1061,1,Qatar
21/12/2020,880,2,Qatar
14/12/2020,1213,2,Qatar
07/12/2020,1260,2,Qatar
30/11/2020,1419,1,Qatar
23/11/2020,1444,2,Qatar
16/11/2020,1582,2,Qatar
09/11/2020,1483,0,Qatar
02/11/2020,1550,2,Qatar
26/10/2020,1739,6,Qatar
19/10/2020,1446,4,Qatar
12/10/2020,1487,4,Qatar
05/10/2020,1414,2,Qatar
28/09/2020,1708,4,Qatar
21/09/2020,1636,5,Qatar
14/09/2020,1645,2,Qatar
07/09/2020,1520,6,Qatar
31/08/2020,1567,4,Qatar
24/08/2020,1928,0,Qatar
17/08/2020,2133,9,Qatar
10/08/2020,1840,7,Qatar
03/08/2020,1802,12,Qatar
27/07/2020,2657,8,Qatar
20/07/2020,3050,10,Qatar
13/07/2020,3799,19,Qatar
06/07/2020,5386,18,Qatar
29/06/2020,7044,12,Qatar
22/06/2020,7767,25,Qatar
15/06/2020,10812,19,Qatar
08/06/2020,11880,16,Qatar
01/06/2020,13196,15,Qatar
25/05/2020,11110,8,Qatar
18/05/2020,10084,1,Qatar
11/05/2020,6969,2,Qatar
04/05/2020,5264,2,Qatar
27/04/2020,4839,2,Qatar
20/04/2020,2469,1,Qatar
13/04/2020,1375,3,Qatar
06/04/2020,970,3,Qatar
30/03/2020,140,1,Qatar
23/03/2020,93,0,Qatar
16/03/2020,386,0,Qatar
09/03/2020,12,0,Qatar
02/03/2020,3,0,Qatar
24/02/2020,0,0,Qatar
17/02/2020,0,0,Qatar
10/02/2020,0,0,Qatar
03/02/2020,0,0,Qatar
27/01/2020,0,0,Qatar
20/01/2020,0,0,Qatar
13/01/2020,0,0,Qatar
06/01/2020,0,0,Qatar
08/02/2021,16581,559,Romania
01/02/2021,17495,561,Romania
25/01/2021,17408,570,Romania
18/01/2021,21882,546,Romania
11/01/2021,32842,746,Romania
04/01/2021,22000,645,Romania
28/12/2020,27135,940,Romania
21/12/2020,34959,1009,Romania
14/12/2020,42759,1065,Romania
07/12/2020,42040,1127,Romania
30/11/2020,52891,1146,Romania
23/11/2020,58364,1121,Romania
16/11/2020,56530,1047,Romania
09/11/2020,57088,812,Romania
02/11/2020,37015,676,Romania
26/10/2020,29260,519,Romania
19/10/2020,25105,461,Romania
12/10/2020,21218,464,Romania
05/10/2020,11392,229,Romania
28/09/2020,9892,283,Romania
21/09/2020,9286,272,Romania
14/09/2020,8481,270,Romania
07/09/2020,8229,315,Romania
31/08/2020,8260,306,Romania
24/08/2020,8064,281,Romania
17/08/2020,8693,291,Romania
10/08/2020,8582,287,Romania
03/08/2020,8388,226,Romania
27/07/2020,7340,161,Romania
20/07/2020,4923,142,Romania
13/07/2020,3562,134,Romania
06/07/2020,2660,138,Romania
29/06/2020,2268,100,Romania
22/06/2020,2046,102,Romania
15/06/2020,1520,84,Romania
08/06/2020,1222,64,Romania
01/06/2020,1187,83,Romania
25/05/2020,1199,82,Romania
18/05/2020,1509,145,Romania
11/05/2020,2199,172,Romania
04/05/2020,2127,172,Romania
27/04/2020,2290,174,Romania
20/04/2020,2446,128,Romania
13/04/2020,2436,158,Romania
06/04/2020,2104,108,Romania
30/03/2020,1327,38,Romania
23/03/2020,294,2,Romania
16/03/2020,124,0,Romania
09/03/2020,12,0,Romania
02/03/2020,3,0,Romania
24/02/2020,0,0,Romania
17/02/2020,0,0,Romania
10/02/2020,0,0,Romania
03/02/2020,0,0,Romania
27/01/2020,0,0,Romania
20/01/2020,0,0,Romania
13/01/2020,0,0,Romania
06/01/2020,0,0,Romania
08/02/2021,115110,3449,Russia
01/02/2021,129397,3701,Russia
25/01/2021,147624,3881,Russia
18/01/2021,165797,3764,Russia
11/01/2021,165131,3285,Russia
04/01/2021,182103,3723,Russia
28/12/2020,315367,6114,Russia
21/12/2020,108740,2210,Russia
14/12/2020,193158,3800,Russia
07/12/2020,191454,3614,Russia
30/11/2020,179987,3348,Russia
23/11/2020,163504,2993,Russia
16/11/2020,151491,2649,Russia
09/11/2020,137553,2302,Russia
02/11/2020,122904,2185,Russia
26/10/2020,114543,1863,Russia
19/10/2020,100616,1590,Russia
12/10/2020,83717,1239,Russia
05/10/2020,63563,1034,Russia
28/09/2020,48039,906,Russia
21/09/2020,40588,840,Russia
14/09/2020,37306,758,Russia
07/09/2020,35179,727,Russia
31/08/2020,33577,710,Russia
24/08/2020,33896,698,Russia
17/08/2020,35317,754,Russia
10/08/2020,36666,803,Russia
03/08/2020,38385,859,Russia
27/07/2020,40939,927,Russia
20/07/2020,44384,1007,Russia
13/07/2020,45911,1174,Russia
06/07/2020,46814,1088,Russia
29/06/2020,49757,962,Russia
22/06/2020,55716,1163,Russia
15/06/2020,61291,1089,Russia
08/06/2020,61830,1166,Russia
01/06/2020,61362,1152,Russia
25/05/2020,62729,910,Russia
18/05/2020,72064,716,Russia
11/05/2020,75001,635,Russia
04/05/2020,53738,533,Russia
27/04/2020,38096,386,Russia
20/04/2020,27083,231,Russia
13/04/2020,10381,85,Russia
06/04/2020,3855,37,Russia
30/03/2020,1167,8,Russia
23/03/2020,304,0,Russia
16/03/2020,53,0,Russia
09/03/2020,8,0,Russia
02/03/2020,0,0,Russia
24/02/2020,0,0,Russia
17/02/2020,0,0,Russia
10/02/2020,0,0,Russia
03/02/2020,2,0,Russia
27/01/2020,0,0,Russia
20/01/2020,0,0,Russia
13/01/2020,0,0,Russia
06/01/2020,0,0,Russia
08/02/2021,992,22,Rwanda
01/02/2021,2484,24,Rwanda
25/01/2021,1943,32,Rwanda
18/01/2021,1402,22,Rwanda
11/01/2021,954,19,Rwanda
04/01/2021,655,26,Rwanda
28/12/2020,728,12,Rwanda
21/12/2020,634,7,Rwanda
14/12/2020,530,5,Rwanda
07/12/2020,210,3,Rwanda
30/11/2020,254,1,Rwanda
23/11/2020,210,2,Rwanda
16/11/2020,233,9,Rwanda
09/11/2020,76,1,Rwanda
02/11/2020,80,1,Rwanda
26/10/2020,92,0,Rwanda
19/10/2020,78,3,Rwanda
12/10/2020,30,2,Rwanda
05/10/2020,46,0,Rwanda
28/09/2020,109,3,Rwanda
21/09/2020,120,4,Rwanda
14/09/2020,217,3,Rwanda
07/09/2020,354,3,Rwanda
31/08/2020,931,4,Rwanda
24/08/2020,636,4,Rwanda
17/08/2020,313,1,Rwanda
10/08/2020,78,2,Rwanda
03/08/2020,241,0,Rwanda
27/07/2020,239,0,Rwanda
20/07/2020,245,1,Rwanda
13/07/2020,232,1,Rwanda
06/07/2020,205,1,Rwanda
29/06/2020,172,0,Rwanda
22/06/2020,146,0,Rwanda
15/06/2020,143,0,Rwanda
08/06/2020,69,1,Rwanda
01/06/2020,43,1,Rwanda
25/05/2020,35,0,Rwanda
18/05/2020,8,0,Rwanda
11/05/2020,25,0,Rwanda
04/05/2020,68,0,Rwanda
27/04/2020,44,0,Rwanda
20/04/2020,21,0,Rwanda
13/04/2020,22,0,Rwanda
06/04/2020,34,0,Rwanda
30/03/2020,51,0,Rwanda
23/03/2020,14,0,Rwanda
16/03/2020,5,0,Rwanda
08/02/2021,2,0,Saint Kitts and Nevis
01/02/2021,3,0,Saint Kitts and Nevis
25/01/2021,0,0,Saint Kitts and Nevis
18/01/2021,1,0,Saint Kitts and Nevis
11/01/2021,1,0,Saint Kitts and Nevis
04/01/2021,1,0,Saint Kitts and Nevis
28/12/2020,2,0,Saint Kitts and Nevis
21/12/2020,2,0,Saint Kitts and Nevis
14/12/2020,3,0,Saint Kitts and Nevis
07/12/2020,3,0,Saint Kitts and Nevis
30/11/2020,2,0,Saint Kitts and Nevis
23/11/2020,1,0,Saint Kitts and Nevis
16/11/2020,0,0,Saint Kitts and Nevis
09/11/2020,0,0,Saint Kitts and Nevis
02/11/2020,0,0,Saint Kitts and Nevis
26/10/2020,0,0,Saint Kitts and Nevis
19/10/2020,0,0,Saint Kitts and Nevis
12/10/2020,0,0,Saint Kitts and Nevis
05/10/2020,0,0,Saint Kitts and Nevis
28/09/2020,2,0,Saint Kitts and Nevis
21/09/2020,0,0,Saint Kitts and Nevis
14/09/2020,0,0,Saint Kitts and Nevis
07/09/2020,0,0,Saint Kitts and Nevis
31/08/2020,0,0,Saint Kitts and Nevis
24/08/2020,0,0,Saint Kitts and Nevis
17/08/2020,0,0,Saint Kitts and Nevis
10/08/2020,0,0,Saint Kitts and Nevis
03/08/2020,0,0,Saint Kitts and Nevis
27/07/2020,0,0,Saint Kitts and Nevis
20/07/2020,0,0,Saint Kitts and Nevis
13/07/2020,1,0,Saint Kitts and Nevis
06/07/2020,1,0,Saint Kitts and Nevis
29/06/2020,0,0,Saint Kitts and Nevis
22/06/2020,0,0,Saint Kitts and Nevis
15/06/2020,0,0,Saint Kitts and Nevis
08/06/2020,0,0,Saint Kitts and Nevis
01/06/2020,0,0,Saint Kitts and Nevis
25/05/2020,0,0,Saint Kitts and Nevis
18/05/2020,0,0,Saint Kitts and Nevis
11/05/2020,0,0,Saint Kitts and Nevis
04/05/2020,0,0,Saint Kitts and Nevis
27/04/2020,0,0,Saint Kitts and Nevis
20/04/2020,3,0,Saint Kitts and Nevis
13/04/2020,2,0,Saint Kitts and Nevis
06/04/2020,3,0,Saint Kitts and Nevis
30/03/2020,7,0,Saint Kitts and Nevis
08/02/2021,616,4,Saint Lucia
01/02/2021,490,2,Saint Lucia
25/01/2021,310,5,Saint Lucia
18/01/2021,173,3,Saint Lucia
11/01/2021,85,0,Saint Lucia
04/01/2021,48,0,Saint Lucia
28/12/2020,18,0,Saint Lucia
21/12/2020,12,1,Saint Lucia
14/12/2020,10,2,Saint Lucia
07/12/2020,8,0,Saint Lucia
30/11/2020,37,0,Saint Lucia
23/11/2020,49,0,Saint Lucia
16/11/2020,40,2,Saint Lucia
09/11/2020,47,0,Saint Lucia
02/11/2020,30,0,Saint Lucia
26/10/2020,21,0,Saint Lucia
19/10/2020,4,0,Saint Lucia
12/10/2020,2,0,Saint Lucia
05/10/2020,0,0,Saint Lucia
28/09/2020,0,0,Saint Lucia
21/09/2020,0,0,Saint Lucia
14/09/2020,1,0,Saint Lucia
07/09/2020,0,0,Saint Lucia
31/08/2020,0,0,Saint Lucia
24/08/2020,1,0,Saint Lucia
17/08/2020,0,0,Saint Lucia
10/08/2020,0,0,Saint Lucia
03/08/2020,1,0,Saint Lucia
27/07/2020,1,0,Saint Lucia
20/07/2020,1,0,Saint Lucia
13/07/2020,0,0,Saint Lucia
06/07/2020,3,0,Saint Lucia
29/06/2020,0,0,Saint Lucia
22/06/2020,0,0,Saint Lucia
15/06/2020,0,0,Saint Lucia
08/06/2020,1,0,Saint Lucia
01/06/2020,0,0,Saint Lucia
25/05/2020,0,0,Saint Lucia
18/05/2020,0,0,Saint Lucia
11/05/2020,0,0,Saint Lucia
04/05/2020,3,0,Saint Lucia
27/04/2020,0,0,Saint Lucia
20/04/2020,0,0,Saint Lucia
13/04/2020,1,0,Saint Lucia
06/04/2020,5,0,Saint Lucia
30/03/2020,7,0,Saint Lucia
23/03/2020,0,0,Saint Lucia
16/03/2020,2,0,Saint Lucia
08/02/2021,332,2,Saint Vincent and the Grenadines
01/02/2021,205,0,Saint Vincent and the Grenadines
25/01/2021,252,1,Saint Vincent and the Grenadines
18/01/2021,245,1,Saint Vincent and the Grenadines
11/01/2021,125,0,Saint Vincent and the Grenadines
04/01/2021,15,0,Saint Vincent and the Grenadines
28/12/2020,5,0,Saint Vincent and the Grenadines
21/12/2020,6,0,Saint Vincent and the Grenadines
14/12/2020,11,0,Saint Vincent and the Grenadines
07/12/2020,2,0,Saint Vincent and the Grenadines
30/11/2020,1,0,Saint Vincent and the Grenadines
23/11/2020,6,0,Saint Vincent and the Grenadines
16/11/2020,2,0,Saint Vincent and the Grenadines
09/11/2020,1,0,Saint Vincent and the Grenadines
02/11/2020,2,0,Saint Vincent and the Grenadines
26/10/2020,6,0,Saint Vincent and the Grenadines
19/10/2020,3,0,Saint Vincent and the Grenadines
12/10/2020,0,0,Saint Vincent and the Grenadines
05/10/2020,0,0,Saint Vincent and the Grenadines
28/09/2020,0,0,Saint Vincent and the Grenadines
21/09/2020,0,0,Saint Vincent and the Grenadines
14/09/2020,3,0,Saint Vincent and the Grenadines
07/09/2020,1,0,Saint Vincent and the Grenadines
31/08/2020,2,0,Saint Vincent and the Grenadines
24/08/2020,1,0,Saint Vincent and the Grenadines
17/08/2020,0,0,Saint Vincent and the Grenadines
10/08/2020,2,0,Saint Vincent and the Grenadines
03/08/2020,3,0,Saint Vincent and the Grenadines
27/07/2020,2,0,Saint Vincent and the Grenadines
20/07/2020,15,0,Saint Vincent and the Grenadines
13/07/2020,6,0,Saint Vincent and the Grenadines
06/07/2020,0,0,Saint Vincent and the Grenadines
29/06/2020,0,0,Saint Vincent and the Grenadines
22/06/2020,2,0,Saint Vincent and the Grenadines
15/06/2020,1,0,Saint Vincent and the Grenadines
08/06/2020,0,0,Saint Vincent and the Grenadines
01/06/2020,8,0,Saint Vincent and the Grenadines
25/05/2020,1,0,Saint Vincent and the Grenadines
18/05/2020,0,0,Saint Vincent and the Grenadines
11/05/2020,0,0,Saint Vincent and the Grenadines
04/05/2020,3,0,Saint Vincent and the Grenadines
27/04/2020,2,0,Saint Vincent and the Grenadines
20/04/2020,0,0,Saint Vincent and the Grenadines
13/04/2020,5,0,Saint Vincent and the Grenadines
06/04/2020,6,0,Saint Vincent and the Grenadines
30/03/2020,1,0,Saint Vincent and the Grenadines
08/02/2021,112,2,San Marino
01/02/2021,151,2,San Marino
25/01/2021,87,0,San Marino
18/01/2021,120,1,San Marino
11/01/2021,174,2,San Marino
04/01/2021,218,5,San Marino
28/12/2020,168,2,San Marino
21/12/2020,160,4,San Marino
14/12/2020,158,3,San Marino
07/12/2020,203,3,San Marino
30/11/2020,191,2,San Marino
23/11/2020,142,1,San Marino
16/11/2020,210,0,San Marino
09/11/2020,115,0,San Marino
02/11/2020,109,0,San Marino
26/10/2020,60,0,San Marino
19/10/2020,7,0,San Marino
12/10/2020,20,0,San Marino
05/10/2020,5,0,San Marino
28/09/2020,4,0,San Marino
21/09/2020,1,0,San Marino
14/09/2020,6,0,San Marino
07/09/2020,6,0,San Marino
31/08/2020,0,0,San Marino
24/08/2020,0,0,San Marino
17/08/2020,0,0,San Marino
10/08/2020,11,0,San Marino
03/08/2020,0,0,San Marino
27/07/2020,0,0,San Marino
20/07/2020,0,0,San Marino
13/07/2020,1,0,San Marino
06/07/2020,0,0,San Marino
29/06/2020,2,0,San Marino
22/06/2020,2,0,San Marino
15/06/2020,7,0,San Marino
08/06/2020,16,0,San Marino
01/06/2020,6,0,San Marino
25/05/2020,11,1,San Marino
18/05/2020,26,0,San Marino
11/05/2020,46,0,San Marino
04/05/2020,44,0,San Marino
27/04/2020,77,2,San Marino
20/04/2020,105,4,San Marino
13/04/2020,90,3,San Marino
06/04/2020,37,8,San Marino
30/03/2020,78,4,San Marino
23/03/2020,53,13,San Marino
16/03/2020,61,6,San Marino
09/03/2020,29,0,San Marino
02/03/2020,8,1,San Marino
24/02/2020,0,0,San Marino
17/02/2020,0,0,San Marino
10/02/2020,0,0,San Marino
03/02/2020,0,0,San Marino
27/01/2020,0,0,San Marino
20/01/2020,0,0,San Marino
13/01/2020,0,0,San Marino
06/01/2020,0,0,San Marino
08/02/2021,92,1,Sao Tome and Principe
01/02/2021,58,0,Sao Tome and Principe
25/01/2021,47,0,Sao Tome and Principe
18/01/2021,76,0,Sao Tome and Principe
11/01/2021,42,0,Sao Tome and Principe
04/01/2021,10,0,Sao Tome and Principe
28/12/2020,2,0,Sao Tome and Principe
21/12/2020,3,0,Sao Tome and Principe
14/12/2020,10,0,Sao Tome and Principe
07/12/2020,10,0,Sao Tome and Principe
30/11/2020,10,0,Sao Tome and Principe
23/11/2020,14,1,Sao Tome and Principe
16/11/2020,3,0,Sao Tome and Principe
09/11/2020,13,0,Sao Tome and Principe
02/11/2020,9,1,Sao Tome and Principe
26/10/2020,7,0,Sao Tome and Principe
19/10/2020,4,0,Sao Tome and Principe
12/10/2020,16,0,Sao Tome and Principe
05/10/2020,2,0,Sao Tome and Principe
28/09/2020,3,0,Sao Tome and Principe
21/09/2020,2,0,Sao Tome and Principe
14/09/2020,8,0,Sao Tome and Principe
07/09/2020,2,0,Sao Tome and Principe
31/08/2020,4,0,Sao Tome and Principe
24/08/2020,7,0,Sao Tome and Principe
17/08/2020,7,0,Sao Tome and Principe
10/08/2020,4,0,Sao Tome and Principe
03/08/2020,11,1,Sao Tome and Principe
27/07/2020,117,0,Sao Tome and Principe
20/07/2020,17,0,Sao Tome and Principe
13/07/2020,9,1,Sao Tome and Principe
06/07/2020,7,0,Sao Tome and Principe
29/06/2020,15,1,Sao Tome and Principe
22/06/2020,37,0,Sao Tome and Principe
15/06/2020,147,0,Sao Tome and Principe
08/06/2020,31,0,Sao Tome and Principe
01/06/2020,184,3,Sao Tome and Principe
25/05/2020,64,2,Sao Tome and Principe
18/05/2020,27,2,Sao Tome and Principe
11/05/2020,190,4,Sao Tome and Principe
04/05/2020,10,1,Sao Tome and Principe
27/04/2020,4,0,Sao Tome and Principe
20/04/2020,0,0,Sao Tome and Principe
13/04/2020,4,0,Sao Tome and Principe
08/02/2021,2204,27,Saudi Arabia
01/02/2021,1703,23,Saudi Arabia
25/01/2021,1442,29,Saudi Arabia
18/01/2021,1120,32,Saudi Arabia
11/01/2021,654,35,Saudi Arabia
04/01/2021,935,71,Saudi Arabia
28/12/2020,1210,63,Saudi Arabia
21/12/2020,1122,74,Saudi Arabia
14/12/2020,1175,83,Saudi Arabia
07/12/2020,1585,81,Saudi Arabia
30/11/2020,1870,104,Saudi Arabia
23/11/2020,2003,123,Saudi Arabia
16/11/2020,2663,117,Saudi Arabia
09/11/2020,2936,138,Saudi Arabia
02/11/2020,2781,106,Saudi Arabia
26/10/2020,2673,111,Saudi Arabia
19/10/2020,2935,142,Saudi Arabia
12/10/2020,2880,168,Saudi Arabia
05/10/2020,3194,192,Saudi Arabia
28/09/2020,3439,198,Saudi Arabia
21/09/2020,4103,217,Saudi Arabia
14/09/2020,4824,187,Saudi Arabia
07/09/2020,6006,211,Saudi Arabia
31/08/2020,7342,221,Saudi Arabia
24/08/2020,8937,241,Saudi Arabia
17/08/2020,9852,241,Saudi Arabia
10/08/2020,9855,250,Saudi Arabia
03/08/2020,11894,184,Saudi Arabia
27/07/2020,16021,247,Saudi Arabia
20/07/2020,18661,263,Saudi Arabia
13/07/2020,22750,307,Saudi Arabia
06/07/2020,27016,365,Saudi Arabia
29/06/2020,24881,284,Saudi Arabia
22/06/2020,30071,295,Saudi Arabia
15/06/2020,25627,260,Saudi Arabia
08/06/2020,16653,209,Saudi Arabia
01/06/2020,12701,113,Saudi Arabia
25/05/2020,17808,78,Saudi Arabia
18/05/2020,15704,66,Saudi Arabia
11/05/2020,12037,62,Saudi Arabia
04/05/2020,9489,45,Saudi Arabia
27/04/2020,8160,42,Saudi Arabia
20/04/2020,4900,38,Saudi Arabia
13/04/2020,2077,25,Saudi Arabia
06/04/2020,1156,26,Saudi Arabia
30/03/2020,718,8,Saudi Arabia
23/03/2020,393,0,Saudi Arabia
16/03/2020,107,0,Saudi Arabia
09/03/2020,11,0,Saudi Arabia
08/02/2021,1833,44,Senegal
01/02/2021,1934,56,Senegal
25/01/2021,1769,56,Senegal
18/01/2021,1691,57,Senegal
11/01/2021,1730,45,Senegal
04/01/2021,1075,34,Senegal
28/12/2020,970,25,Senegal
21/12/2020,683,16,Senegal
14/12/2020,598,11,Senegal
07/12/2020,402,5,Senegal
30/11/2020,193,3,Senegal
23/11/2020,89,2,Senegal
16/11/2020,85,2,Senegal
09/11/2020,78,1,Senegal
02/11/2020,79,4,Senegal
26/10/2020,133,4,Senegal
19/10/2020,150,3,Senegal
12/10/2020,174,2,Senegal
05/10/2020,185,4,Senegal
28/09/2020,195,6,Senegal
21/09/2020,434,5,Senegal
14/09/2020,293,7,Senegal
07/09/2020,431,6,Senegal
31/08/2020,607,15,Senegal
24/08/2020,787,16,Senegal
17/08/2020,987,21,Senegal
10/08/2020,831,23,Senegal
03/08/2020,663,18,Senegal
27/07/2020,871,24,Senegal
20/07/2020,675,19,Senegal
13/07/2020,735,15,Senegal
06/07/2020,814,28,Senegal
29/06/2020,698,21,Senegal
22/06/2020,798,24,Senegal
15/06/2020,762,11,Senegal
08/06/2020,683,7,Senegal
01/06/2020,598,7,Senegal
25/05/2020,567,9,Senegal
18/05/2020,771,7,Senegal
11/05/2020,527,10,Senegal
04/05/2020,511,0,Senegal
27/04/2020,304,5,Senegal
20/04/2020,87,2,Senegal
13/04/2020,58,0,Senegal
06/04/2020,80,2,Senegal
30/03/2020,75,0,Senegal
23/03/2020,41,0,Senegal
16/03/2020,26,0,Senegal
08/02/2021,12618,106,Serbia
01/02/2021,11660,134,Serbia
25/01/2021,11070,136,Serbia
18/01/2021,12844,168,Serbia
11/01/2021,15819,257,Serbia
04/01/2021,15251,252,Serbia
28/12/2020,24872,340,Serbia
21/12/2020,37315,402,Serbia
14/12/2020,46780,382,Serbia
07/12/2020,50438,400,Serbia
30/11/2020,48094,350,Serbia
23/11/2020,36552,190,Serbia
16/11/2020,21821,119,Serbia
09/11/2020,14344,64,Serbia
02/11/2020,8917,34,Serbia
26/10/2020,3326,16,Serbia
19/10/2020,1373,13,Serbia
12/10/2020,886,9,Serbia
05/10/2020,517,7,Serbia
28/09/2020,476,6,Serbia
21/09/2020,500,8,Serbia
14/09/2020,503,9,Serbia
07/09/2020,540,13,Serbia
31/08/2020,708,13,Serbia
24/08/2020,975,24,Serbia
17/08/2020,1583,33,Serbia
10/08/2020,1906,51,Serbia
03/08/2020,2463,56,Serbia
27/07/2020,2836,62,Serbia
20/07/2020,2534,79,Serbia
13/07/2020,2229,82,Serbia
06/07/2020,2085,41,Serbia
29/06/2020,1152,9,Serbia
22/06/2020,584,7,Serbia
15/06/2020,487,5,Serbia
08/06/2020,411,6,Serbia
01/06/2020,253,5,Serbia
25/05/2020,549,8,Serbia
18/05/2020,496,15,Serbia
11/05/2020,650,22,Serbia
04/05/2020,1422,37,Serbia
27/04/2020,1724,34,Serbia
20/04/2020,2688,42,Serbia
13/04/2020,1722,29,Serbia
06/04/2020,1167,38,Serbia
30/03/2020,553,12,Serbia
23/03/2020,133,1,Serbia
16/03/2020,55,0,Serbia
08/02/2021,290,2,Seychelles
01/02/2021,154,2,Seychelles
25/01/2021,364,1,Seychelles
18/01/2021,174,0,Seychelles
11/01/2021,234,2,Seychelles
04/01/2021,80,0,Seychelles
28/12/2020,12,0,Seychelles
21/12/2020,3,0,Seychelles
14/12/2020,18,0,Seychelles
07/12/2020,11,0,Seychelles
30/11/2020,7,0,Seychelles
23/11/2020,8,0,Seychelles
16/11/2020,0,0,Seychelles
09/11/2020,5,0,Seychelles
02/11/2020,0,0,Seychelles
26/10/2020,4,0,Seychelles
19/10/2020,1,0,Seychelles
12/10/2020,3,0,Seychelles
05/10/2020,2,0,Seychelles
28/09/2020,2,0,Seychelles
21/09/2020,2,0,Seychelles
14/09/2020,2,0,Seychelles
07/09/2020,1,0,Seychelles
31/08/2020,4,0,Seychelles
24/08/2020,5,0,Seychelles
17/08/2020,1,0,Seychelles
10/08/2020,12,0,Seychelles
03/08/2020,0,0,Seychelles
27/07/2020,14,0,Seychelles
20/07/2020,0,0,Seychelles
13/07/2020,89,0,Seychelles
06/07/2020,0,0,Seychelles
29/06/2020,0,0,Seychelles
22/06/2020,0,0,Seychelles
15/06/2020,0,0,Seychelles
08/06/2020,0,0,Seychelles
01/06/2020,0,0,Seychelles
25/05/2020,0,0,Seychelles
18/05/2020,0,0,Seychelles
11/05/2020,0,0,Seychelles
04/05/2020,0,0,Seychelles
27/04/2020,0,0,Seychelles
20/04/2020,1,0,Seychelles
13/04/2020,0,0,Seychelles
06/04/2020,2,0,Seychelles
30/03/2020,1,0,Seychelles
23/03/2020,4,0,Seychelles
16/03/2020,3,0,Seychelles
08/02/2021,151,0,Sierra Leone
01/02/2021,461,2,Sierra Leone
25/01/2021,167,0,Sierra Leone
18/01/2021,160,0,Sierra Leone
11/01/2021,173,1,Sierra Leone
04/01/2021,113,0,Sierra Leone
28/12/2020,51,1,Sierra Leone
21/12/2020,64,0,Sierra Leone
14/12/2020,19,1,Sierra Leone
07/12/2020,15,0,Sierra Leone
30/11/2020,6,0,Sierra Leone
23/11/2020,14,0,Sierra Leone
16/11/2020,10,0,Sierra Leone
09/11/2020,15,0,Sierra Leone
02/11/2020,20,0,Sierra Leone
26/10/2020,16,1,Sierra Leone
19/10/2020,24,1,Sierra Leone
12/10/2020,37,0,Sierra Leone
05/10/2020,54,0,Sierra Leone
28/09/2020,47,0,Sierra Leone
21/09/2020,59,0,Sierra Leone
14/09/2020,55,1,Sierra Leone
07/09/2020,32,1,Sierra Leone
31/08/2020,30,1,Sierra Leone
24/08/2020,36,0,Sierra Leone
17/08/2020,40,1,Sierra Leone
10/08/2020,73,1,Sierra Leone
03/08/2020,60,1,Sierra Leone
27/07/2020,72,1,Sierra Leone
20/07/2020,76,2,Sierra Leone
13/07/2020,93,1,Sierra Leone
06/07/2020,115,2,Sierra Leone
29/06/2020,100,5,Sierra Leone
22/06/2020,158,4,Sierra Leone
15/06/2020,200,3,Sierra Leone
08/06/2020,108,2,Sierra Leone
01/06/2020,154,6,Sierra Leone
25/05/2020,202,8,Sierra Leone
18/05/2020,198,14,Sierra Leone
11/05/2020,150,10,Sierra Leone
04/05/2020,64,4,Sierra Leone
27/04/2020,58,4,Sierra Leone
20/04/2020,25,0,Sierra Leone
13/04/2020,4,0,Sierra Leone
06/04/2020,6,0,Sierra Leone
08/02/2021,163,0,Singapore
01/02/2021,228,0,Singapore
25/01/2021,195,0,Singapore
18/01/2021,206,0,Singapore
11/01/2021,210,0,Singapore
04/01/2021,173,0,Singapore
28/12/2020,102,0,Singapore
21/12/2020,102,0,Singapore
14/12/2020,60,0,Singapore
07/12/2020,47,0,Singapore
30/11/2020,53,1,Singapore
23/11/2020,41,0,Singapore
16/11/2020,63,0,Singapore
09/11/2020,37,0,Singapore
02/11/2020,49,0,Singapore
26/10/2020,59,0,Singapore
19/10/2020,35,1,Singapore
12/10/2020,64,0,Singapore
05/10/2020,112,0,Singapore
28/09/2020,124,0,Singapore
21/09/2020,170,0,Singapore
14/09/2020,384,0,Singapore
07/09/2020,251,0,Singapore
31/08/2020,418,0,Singapore
24/08/2020,606,0,Singapore
17/08/2020,643,0,Singapore
10/08/2020,2279,0,Singapore
03/08/2020,2456,0,Singapore
27/07/2020,2457,0,Singapore
